artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
328791,"CUNES 53-01-025","CUSAS 01, 004",Monaco2007CUSAS1,primary,4,"Complete tablet, obverse badly damaged, which possibly includes numerical notation only - reverse uninscribed. Probably same typology of CUSAS 1, 003.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,34.0,15.0,28.0,,,,,,,Good,,75%,Sumerian,,,,,,,,,,,0,"As described in CUSAS 1, p. 24.",1,,0,,0,,,," barley. Illegible",0,0,,,0,0,0,0,,
388186,"AO 06620","CDLI Seals 001410 (physical)","Delaporte1923CCL2; Strommenger1964Art","primary; history","A.116; pl. 16 bottom row","; ","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Louvre Museum, Paris, France",Administrative,limestone,"Cylinder seal",62.0,43.0,43.0,,,,,,,,,,,,,,,S001410,,,,physical,,0,,0,physical,0,,0,,Wikidata,Q87809026,"physical cylinder seal ",0,,,,0,0,0,0,,
411867,"CUNES 53-00-001","CUSAS 21, 041",Monaco2014CUSAS21,primary,41,"Fragment of a tablet dealing with personnel (?).","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,28.0,17.0,29.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411868,"CUNES 53-00-002","CUSAS 21, 042",Monaco2014CUSAS21,primary,42,"Fragment of a tablet dealing with personnel (?).","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,27.0,14.0,41.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411869,"CUNES 53-00-003","CUSAS 21, 062",Monaco2014CUSAS21,primary,62,"Fragment of a tablet with an account of sheep.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,27.0,15.0,37.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411870,"CUNES 53-00-004","CUNES 53-00-004",,,,,"uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411871,"CUNES 53-00-005","CUSAS 21, 068",Monaco2014CUSAS21,primary,68,"Fragment of a tablet with an account of cattle.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,40.0,16.0,25.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411872,"CUNES 53-00-006","CUSAS 21, 056",Monaco2014CUSAS21,primary,56,"Flake of a tablet with an account of onagers.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,22.0,7.0,22.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411873,"CUNES 53-00-007","CUSAS 21, 052",Monaco2014CUSAS21,primary,52,"Flake of a tablet dealing with fields.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,18.0,9.0,21.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411874,"CUNES 53-00-008","CUSAS 21, 095",Monaco2014CUSAS21,primary,95,"Fragment of a tablet with an account of barley.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,40.0,15.0,36.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411875,"CUNES 53-00-009","CUSAS 21, 096",Monaco2014CUSAS21,primary,96,"Fragment of a tablet with an account of emmer.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,27.0,13.0,21.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411876,"CUNES 53-00-010","CUSAS 21, 070",Monaco2014CUSAS21,primary,70,"Fragment of a tablet with an account of cattle.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,25.0,14.0,17.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411877,"CUNES 53-00-011","CUSAS 21, 055",Monaco2014CUSAS21,primary,55,"Fragment of a tablet with an account of onagers.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,25.0,10.0,15.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411878,"CUNES 53-00-012","CUSAS 21, 069",Monaco2014CUSAS21,primary,69,"Fragment of a tablet with an account of cattle.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,15.0,12.0,23.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411879,"CUNES 53-00-013","CUSAS 21, 152",Monaco2014CUSAS21,primary,152,"Flake of a tablet with unclear contents.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,12.0,9.0,30.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
411880,"CUNES 53-00-014","CUSAS 21, 091",Monaco2014CUSAS21,primary,91,"Fragment of a tablet with an account of grain groats.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,42.0,15.0,43.0,,,,,,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
431151,"BM 116722","CDLI Seals 008603 (physical)","Frankfort1939CylSeals; Heinrich1936ADFU1; Wiseman1962WAS1","history; history; primary","pl. 05i; pl. 17c; 01a","; ; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"British Museum, London, UK",Administrative,calcite,"Cylinder seal",72.0,,42.0,,,,,,,,,,,,,,,S008603,,,,,,0,,0,,0,,0,,,,"physical cylinder seal ",0,,,,0,0,0,0,,
431153,"BM 119308","CDLI Seals 008604 (physical)","Wiseman1959CSWA; Wiseman1962WAS1","history; primary","pl. 1; 01b","; ","Uruk (mod. Warka)","Uruk IV (ca. 3350-3200 BC)",,"British Museum, London, UK",Administrative,talc,"Cylinder seal",58.0,,21.0,,,,,,,,,,,,,,,S008604,,,,,"prov. based on BM web-site",1,,0,,0,,0,,,,"physical cylinder seal ",0,,,,0,0,0,0,,
432374,"BM 116729","CDLI Seals 008605 (physical)","Strommenger1964Art; Wiseman1959CSWA; Wiseman1962WAS1","history; history; primary","pl. 16, third row left; pl. 2; 01c","; ; ",,"Uruk IV (ca. 3350-3200 BC)",,"British Museum, London, UK",Administrative,chlorite,"Cylinder seal",40.0,,13.0,,,,,,,,,,,,,,,S008605,,,,,,0,,0,,0,,0,,,,"physical cylinder seal ",0,,,,0,0,0,0,,
432375,"BM 102427","CDLI Seals 008606 (physical)",Wiseman1962WAS1,primary,01d,,,"Uruk IV (ca. 3350-3200 BC)",,"British Museum, London, UK",Administrative,gypsum,"Cylinder seal",57.0,,23.0,,,,,,,,,,,,,,,S008606,,,,"Wiseman: ""probably recut Early Dynasty period, authenticity questioned"".",,0,,0,,0,,0,,,,"physical cylinder seal ",0,,,,0,0,0,1,,
449945,"CUNES 53-00-015","CUSAS 21, 132",Monaco2014CUSAS21,primary,132,"Small fragment of a tablet with unclear contents.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,23.0,15.0,35.0,,,,,,,,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
449946,"CUNES 53-00-016","CUSAS 21, 133",Monaco2014CUSAS21,primary,133,"Small fragment of a tablet with unclear contents.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,22.0,11.0,21.0,,,,,,,,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
449947,"CUNES 53-00-018","CUSAS 21, 049",Monaco2014CUSAS21,primary,49,"Small fragment of a tablet with a numerical notation, likely part of field measurements.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,20.0,16.0,30.0,,,,,,,,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
449948,"CUNES 53-00-019","CUSAS 21, 104",Monaco2014CUSAS21,primary,104,"Flake of a tablet with an account of emmer.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,40.0,11.0,27.0,,,,,,,,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
449949,"CUNES 53-00-020","CUSAS 21, 135",Monaco2014CUSAS21,primary,135,"Small fragment of a tablet with a numerical notation.","uncertain (mod. uncertain)","Uruk IV (ca. 3350-3200 BC)",,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",Administrative,clay,tablet,30.0,10.0,14.0,,,,,,,,,fragment,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
